trip_id,driver_id,driver_name,origin,destination,distance_km,pickup_time,delivery_time,actual_delivery_time,status,fuel_cost,driver_pay,maintenance_cost,toll_cost,load_value,profit_margin,vehicle_id,vehicle_type,violation_count,speeding_incidents,gps_start_lat,gps_start_lon,gps_end_lat,gps_end_lon,weather_condition
1040,120,Driver_120,Boston,Dallas,410.87,2025-08-26 08:03:13.007903,2025-08-29 18:03:13.007903,2025-08-29 19:24:13.007903,Delivered,119.3,243.0,79.41,58.72,979.7,479.27,245,Truck,0,0,33.909663,-113.75538,27.126749,-75.79951,Rain
1041,142,Driver_142,Los Angeles,Seattle,1283.05,2025-08-27 18:03:13.007935,2025-08-29 09:03:13.007935,2025-08-29 11:34:13.007935,Delivered,517.27,535.17,219.34,33.75,3047.57,1742.04,228,18-wheeler,0,0,27.223165,-96.075907,28.848306,-114.621687,Sunny
1042,106,Driver_106,New York,Dallas,1843.03,2025-08-27 05:03:13.007968,2025-08-31 20:03:13.007968,2025-08-31 20:06:13.007968,In Transit,899.34,1071.88,284.7,18.11,3890.63,1616.6,202,18-wheeler,0,0,35.088202,-91.351028,40.740881,-101.649595,Sunny
1043,131,Driver_131,Dallas,Atlanta,2484.14,2025-08-29 07:03:13.008004,2025-09-01 12:03:13.008004,2025-09-01 12:32:13.008004,Delivered,909.97,874.98,146.52,74.54,5902.57,3896.56,227,Van,0,0,41.682449,-115.390351,32.53164,-107.573529,Cloudy
1044,149,Driver_149,Seattle,Boston,1216.04,2025-08-26 18:03:13.008038,2025-08-28 15:03:13.008038,2025-08-28 15:32:13.008038,Delivered,436.26,472.55,207.93,86.36,2123.98,920.88,229,18-wheeler,1,1,33.251446,-72.456858,25.134895,-95.207397,Rain
1045,128,Driver_128,Boston,Atlanta,571.75,2025-08-27 18:03:13.008073,2025-08-29 04:03:13.008073,2025-08-29 06:14:13.008073,Delivered,246.96,185.98,256.03,50.88,1032.01,292.16,236,18-wheeler,0,0,34.787484,-94.136872,26.249969,-106.215712,Sunny
1046,132,Driver_132,Denver,Miami,1767.73,2025-08-28 19:03:13.008106,2025-09-02 02:03:13.008106,2025-09-02 03:40:13.008106,Delivered,475.54,981.07,130.43,78.55,3143.57,1477.98,211,Van,1,1,25.30579,-81.790332,31.833388,-93.621373,Rain
1047,133,Driver_133,Denver,Los Angeles,2190.51,2025-08-26 23:03:13.008139,2025-08-28 04:03:13.008139,2025-08-28 06:11:13.008139,Delivered,1365.38,1140.5,203.56,19.86,5423.62,2694.32,201,Truck,0,0,32.627006,-88.70832,36.210678,-89.609684,Cloudy
1048,113,Driver_113,Houston,New York,1230.9,2025-08-26 08:03:13.008172,2025-08-30 21:03:13.008172,2025-08-30 20:48:13.008172,Delivered,356.44,686.24,219.3,21.4,2422.06,1138.68,246,Truck,1,1,33.658446,-116.229729,28.062931,-75.133029,Cloudy
1049,144,Driver_144,Los Angeles,Boston,2000.09,2025-08-26 13:03:13.008211,2025-08-28 20:03:13.008211,2025-08-28 21:55:13.008211,Scheduled,833.89,762.53,168.57,23.39,4434.14,2645.76,201,Truck,0,0,33.950728,-106.380052,31.865346,-92.827108,Cloudy
1050,117,Driver_117,Houston,Seattle,1041.56,2025-08-27 22:03:13.008245,2025-08-29 23:03:13.008245,2025-08-29 22:51:13.008245,In Transit,450.71,524.6,134.2,62.92,1849.34,676.91,204,Truck,0,0,35.365971,-70.051411,39.600392,-106.172795,Rain
1051,115,Driver_115,New York,Los Angeles,2158.85,2025-08-27 14:03:13.008279,2025-08-29 08:03:13.008279,2025-08-29 08:57:13.008279,Scheduled,617.82,1096.69,160.76,37.57,4174.1,2261.26,249,Truck,0,0,27.137698,-119.582196,37.565266,-95.922183,Cloudy
1052,108,Driver_108,Boston,Chicago,2226.73,2025-08-28 22:03:13.008312,2025-09-01 08:03:13.008312,2025-09-01 10:21:13.008312,Delivered,1242.23,713.02,107.57,95.65,4617.67,2459.2,208,Van,0,0,35.04302,-82.063999,41.929169,-114.274876,Snow
1053,133,Driver_133,Denver,Chicago,1061.21,2025-08-27 10:03:13.008345,2025-08-29 02:03:13.008345,2025-08-29 03:17:13.008345,Delivered,568.86,361.69,283.61,17.2,2494.01,1262.65,214,Truck,0,0,28.292146,-105.624528,30.047826,-105.013327,Rain
1054,111,Driver_111,Los Angeles,Chicago,1786.75,2025-08-28 10:03:13.008390,2025-08-30 23:03:13.008390,2025-08-30 23:42:13.008390,Delivered,551.89,937.13,134.14,91.63,3894.21,2179.42,208,Van,0,0,34.067052,-79.441299,34.559212,-107.860275,Rain
1055,134,Driver_134,Miami,Seattle,1634.36,2025-08-28 17:03:13.008425,2025-08-31 23:03:13.008425,2025-09-01 01:05:13.008425,Scheduled,887.31,532.69,115.17,38.83,3893.72,2319.72,225,18-wheeler,0,0,32.210952,-72.01646,32.449207,-108.465554,Cloudy
1056,139,Driver_139,Miami,Los Angeles,235.33,2025-08-27 11:03:13.008465,2025-08-29 01:03:13.008465,2025-08-29 01:58:13.008465,Delivered,130.84,120.39,52.44,48.69,398.81,46.45,208,Van,0,0,33.921709,-83.782082,36.784109,-88.437824,Snow
1057,149,Driver_149,Dallas,Houston,1998.89,2025-08-28 09:03:13.008498,2025-08-29 17:03:13.008498,2025-08-29 19:44:13.008498,Delivered,540.19,1171.62,278.36,66.79,3011.79,954.83,212,18-wheeler,0,0,40.726685,-82.045005,36.196516,-89.996285,Cloudy
1058,107,Driver_107,Seattle,New York,1248.14,2025-08-28 17:03:13.008547,2025-08-30 20:03:13.008547,2025-08-30 21:54:13.008547,Delivered,640.58,674.59,286.57,99.62,2731.43,1030.07,214,Truck,0,0,29.216286,-81.945214,31.632348,-90.540305,Rain
1059,148,Driver_148,New York,Dallas,1889.53,2025-08-28 18:03:13.008594,2025-08-31 00:03:13.008594,2025-08-31 01:16:13.008594,Scheduled,601.36,1053.15,85.34,90.31,4622.83,2792.67,214,Truck,0,0,28.887601,-83.080695,26.853249,-80.944372,Cloudy
1060,123,Driver_123,Los Angeles,New York,1304.06,2025-08-27 20:03:13.008627,2025-08-30 19:03:13.008627,2025-08-30 21:15:13.008627,Delivered,550.29,560.83,273.93,10.74,2809.31,1413.52,203,Van,1,1,39.210603,-80.564013,41.950986,-101.997847,Snow
1061,116,Driver_116,Seattle,Houston,1273.72,2025-08-27 05:03:13.008660,2025-08-30 14:03:13.008660,2025-08-30 14:52:13.008660,Delivered,360.97,396.68,90.9,71.71,2813.27,1893.01,242,Van,3,3,36.632588,-98.885101,37.260223,-114.286725,Sunny
1062,127,Driver_127,Chicago,Atlanta,691.12,2025-08-27 04:03:13.008692,2025-08-31 07:03:13.008692,2025-08-31 07:07:13.008692,Delayed,284.36,278.61,255.78,74.74,1355.91,462.42,240,18-wheeler,0,0,38.411767,-108.103696,26.827331,-74.311158,Sunny
1063,150,Driver_150,Atlanta,Houston,2264.15,2025-08-26 13:03:13.008725,2025-08-31 02:03:13.008725,2025-08-31 04:18:13.008725,Delivered,955.99,1243.97,173.76,14.62,3414.27,1025.93,226,18-wheeler,0,0,29.804661,-97.989594,28.144036,-101.730584,Sunny
1064,141,Driver_141,Seattle,Miami,914.3,2025-08-28 17:03:13.008759,2025-09-01 05:03:13.008759,2025-09-01 06:43:13.008759,Delivered,290.34,447.98,283.26,50.61,2075.77,1003.58,228,18-wheeler,0,0,25.473573,-101.831028,30.646501,-75.753287,Sunny
1065,106,Driver_106,Houston,Boston,238.48,2025-08-27 13:03:13.008795,2025-08-29 23:03:13.008795,2025-08-30 01:21:13.008795,Delivered,81.72,141.38,146.31,28.97,415.59,17.21,201,Truck,0,0,35.708722,-97.367344,28.966757,-113.383581,Cloudy
1066,107,Driver_107,Atlanta,New York,585.72,2025-08-28 09:03:13.008830,2025-08-30 11:03:13.008830,2025-08-30 13:52:13.008830,Delayed,273.61,320.12,110.11,24.29,1331.09,602.96,243,Van,1,1,32.30615,-79.505749,34.815376,-83.293888,Cloudy
1067,137,Driver_137,Miami,Boston,2151.42,2025-08-26 11:03:13.008865,2025-08-30 18:03:13.008865,2025-08-30 20:47:13.008865,In Transit,634.44,1086.7,297.64,66.07,4423.19,2338.34,241,18-wheeler,0,0,37.338914,-81.065974,30.170841,-106.540999,Cloudy
1068,144,Driver_144,Atlanta,Boston,1166.47,2025-08-28 20:03:13.008898,2025-08-30 01:03:13.008898,2025-08-30 02:03:13.008898,Delivered,503.46,684.03,201.78,71.69,2131.63,670.67,225,18-wheeler,0,0,39.6769,-109.283531,28.863879,-103.384349,Sunny
1069,149,Driver_149,Los Angeles,Denver,1605.72,2025-08-27 00:03:13.008931,2025-08-28 21:03:13.008931,2025-08-28 22:17:13.008931,Scheduled,579.98,644.59,71.6,61.3,3661.91,2304.44,208,Van,0,0,33.082335,-83.683386,26.339646,-90.369699,Cloudy
1070,109,Driver_109,New York,Chicago,1653.67,2025-08-27 19:03:13.008966,2025-08-30 09:03:13.008966,2025-08-30 10:21:13.008966,In Transit,876.37,974.9,133.5,47.41,2649.87,617.69,249,Truck,1,1,30.533899,-82.709239,36.796539,-113.408245,Sunny
1071,115,Driver_115,New York,Seattle,804.65,2025-08-27 07:03:13.008999,2025-08-29 05:03:13.008999,2025-08-29 07:27:13.008999,Delivered,349.32,411.31,118.15,19.98,1459.33,560.57,220,18-wheeler,0,0,39.833275,-100.72997,38.422949,-92.697263,Rain
1072,136,Driver_136,Miami,Chicago,1377.07,2025-08-28 07:03:13.009032,2025-08-30 20:03:13.009032,2025-08-30 21:44:13.009032,In Transit,624.97,570.41,71.69,53.39,2400.95,1080.49,249,Truck,0,0,33.27887,-79.703465,31.845744,-115.200559,Cloudy
1073,121,Driver_121,Houston,Atlanta,1574.91,2025-08-28 01:03:13.009064,2025-08-29 17:03:13.009064,2025-08-29 16:40:13.009064,Delivered,659.53,939.84,256.9,13.09,2863.58,994.22,238,Van,0,0,25.247679,-76.495255,26.039363,-94.17647,Sunny
1074,119,Driver_119,New York,Seattle,995.62,2025-08-26 18:03:13.009097,2025-08-27 18:03:13.009097,2025-08-27 18:11:13.009097,In Transit,378.2,487.28,174.55,80.69,2258.55,1137.83,230,Van,0,0,41.59227,-88.615175,34.269734,-96.847456,Snow
1075,106,Driver_106,Miami,Chicago,1566.46,2025-08-28 14:03:13.009133,2025-08-30 16:03:13.009133,2025-08-30 15:42:13.009133,Delivered,588.98,582.86,146.86,27.09,2726.25,1380.46,209,Truck,0,0,39.9894,-87.822793,25.944622,-99.404476,Snow
1076,118,Driver_118,Dallas,Boston,2204.85,2025-08-28 20:03:13.009167,2025-08-31 11:03:13.009167,2025-08-31 11:28:13.009167,Delivered,774.39,1139.21,170.88,38.49,5031.58,2908.61,244,Van,1,1,38.24224,-95.035963,33.627293,-89.657222,Cloudy
1077,137,Driver_137,Miami,Atlanta,2366.24,2025-08-27 11:03:13.009204,2025-08-30 22:03:13.009204,2025-08-30 21:37:13.009204,Delivered,630.54,849.75,115.84,68.85,5076.55,3411.57,201,Truck,0,0,40.726939,-109.757617,37.156981,-98.851185,Cloudy
1078,111,Driver_111,Atlanta,Chicago,307.08,2025-08-26 19:03:13.009237,2025-08-28 02:03:13.009237,2025-08-28 04:11:13.009237,Delivered,101.22,139.69,238.05,93.98,590.64,17.7,245,Truck,1,1,39.077981,-71.212941,37.479552,-80.864694,Sunny
1079,102,Driver_102,Denver,New York,742.24,2025-08-27 22:03:13.009270,2025-08-30 04:03:13.009270,2025-08-30 04:15:13.009270,Delivered,224.23,429.93,69.94,81.88,1210.22,404.24,246,Truck,2,2,33.559821,-79.803754,40.749581,-95.314836,Cloudy
1080,134,Driver_134,New York,Atlanta,2056.84,2025-08-28 09:03:13.009303,2025-08-29 11:03:13.009303,2025-08-29 14:01:13.009303,In Transit,743.75,627.36,146.77,91.66,4877.58,3268.04,228,18-wheeler,0,0,26.678102,-105.297254,33.508801,-101.787393,Rain
1081,144,Driver_144,Dallas,Miami,1016.56,2025-08-29 04:03:13.009338,2025-09-03 00:03:13.009338,2025-09-03 01:53:13.009338,Delivered,522.88,603.54,104.64,38.61,1863.82,594.15,212,18-wheeler,1,1,36.229814,-70.209805,31.908072,-93.932009,Snow
1082,136,Driver_136,Boston,Chicago,2021.77,2025-08-27 08:03:13.009372,2025-08-31 22:03:13.009372,2025-08-31 22:08:13.009372,Delivered,764.86,1108.6,202.68,78.31,4622.76,2468.31,223,18-wheeler,0,0,40.583723,-118.77867,39.602565,-96.556813,Sunny
1083,127,Driver_127,Denver,Dallas,560.03,2025-08-28 15:03:13.009405,2025-08-31 07:03:13.009405,2025-08-31 09:32:13.009405,In Transit,155.91,258.72,257.69,95.41,1208.45,440.72,224,Truck,0,0,31.418043,-90.4549,35.833868,-104.171173,Sunny
1084,106,Driver_106,Seattle,Denver,591.13,2025-08-29 06:03:13.009439,2025-08-31 12:03:13.009439,2025-08-31 12:01:13.009439,Scheduled,150.56,192.06,100.45,17.77,1228.43,767.59,230,Van,0,0,41.019804,-79.215401,28.615927,-79.146761,Cloudy
1085,131,Driver_131,Boston,Houston,2393.66,2025-08-27 01:03:13.009472,2025-08-31 16:03:13.009472,2025-08-31 17:43:13.009472,Delivered,767.61,911.52,113.53,32.75,3908.68,2083.27,220,18-wheeler,0,0,40.346446,-110.012615,31.946181,-88.669364,Snow
1086,126,Driver_126,Miami,Atlanta,2191.14,2025-08-28 19:03:13.009508,2025-08-30 07:03:13.009508,2025-08-30 08:16:13.009508,Delivered,667.98,882.98,126.91,88.26,4619.24,2853.11,225,18-wheeler,0,0,36.926814,-106.168189,30.142271,-86.392085,Sunny
1087,115,Driver_115,Atlanta,Boston,1513.58,2025-08-29 03:03:13.009543,2025-09-01 06:03:13.009543,2025-09-01 06:17:13.009543,Scheduled,533.9,731.94,133.11,26.18,2564.24,1139.11,218,Truck,0,0,37.214413,-101.700738,32.449631,-71.983896,Snow
1088,120,Driver_120,Miami,Los Angeles,1437.63,2025-08-27 06:03:13.009576,2025-08-30 02:03:13.009576,2025-08-30 04:45:13.009576,Delivered,385.32,715.22,233.74,14.93,3297.85,1948.64,224,Truck,0,0,26.427167,-72.464059,32.578276,-73.810096,Rain
1089,106,Driver_106,Houston,Seattle,1611.95,2025-08-27 20:03:13.009621,2025-09-01 11:03:13.009621,2025-09-01 13:33:13.009621,Delivered,933.8,897.58,266.99,67.38,3641.34,1475.59,236,18-wheeler,1,1,36.159369,-81.849169,41.549508,-80.934687,Cloudy
1090,112,Driver_112,Los Angeles,New York,1249.57,2025-08-27 08:03:13.009654,2025-08-28 13:03:13.009654,2025-08-28 13:17:13.009654,Delivered,348.42,532.6,243.5,25.31,2644.56,1494.73,216,18-wheeler,2,2,36.456539,-99.396196,34.528243,-115.358583,Sunny
1091,111,Driver_111,Los Angeles,New York,1335.64,2025-08-28 02:03:13.009690,2025-08-29 13:03:13.009690,2025-08-29 13:44:13.009690,In Transit,584.49,627.62,243.01,32.21,2301.0,813.67,235,Truck,0,0,30.034178,-79.163282,39.723126,-114.668759,Sunny
1092,142,Driver_142,Atlanta,Seattle,1500.58,2025-08-29 03:03:13.009723,2025-09-01 11:03:13.009723,2025-09-01 11:19:13.009723,Delivered,561.4,734.49,140.42,35.16,3351.3,1879.83,213,Van,0,0,32.671059,-102.334201,25.028419,-107.128199,Sunny
1093,132,Driver_132,Boston,Chicago,871.96,2025-08-28 17:03:13.009757,2025-08-30 11:03:13.009757,2025-08-30 13:54:13.009757,Delivered,573.55,310.92,51.79,97.25,1922.35,888.84,236,18-wheeler,0,0,27.918481,-114.627145,40.13802,-78.119157,Rain
1094,119,Driver_119,New York,Seattle,761.94,2025-08-26 12:03:13.009790,2025-08-28 15:03:13.009790,2025-08-28 16:33:13.009790,In Transit,344.9,393.46,138.59,26.43,1876.08,972.7,237,Van,0,0,29.549888,-115.850945,31.738521,-114.442696,Snow
1095,118,Driver_118,Houston,Chicago,1498.79,2025-08-26 23:03:13.009823,2025-08-31 01:03:13.009823,2025-08-31 03:02:13.009823,Delivered,577.84,852.52,218.4,98.53,3230.05,1482.76,217,18-wheeler,0,0,25.242772,-75.554719,37.300357,-117.883684,Sunny
1096,148,Driver_148,Denver,Chicago,1548.27,2025-08-28 21:03:13.009856,2025-08-29 22:03:13.009856,2025-08-30 00:12:13.009856,Delivered,581.14,545.92,97.64,96.91,3741.64,2420.03,203,Van,0,0,28.259376,-88.379581,33.707221,-115.150849,Cloudy
1097,130,Driver_130,Houston,Boston,1584.55,2025-08-28 20:03:13.009902,2025-08-31 21:03:13.009902,2025-08-31 23:44:13.009902,In Transit,751.5,904.49,258.93,81.7,2561.83,565.21,229,18-wheeler,0,0,30.415514,-84.070906,36.333607,-96.077079,Sunny
1098,104,Driver_104,Houston,Atlanta,2247.68,2025-08-27 02:03:13.009938,2025-08-28 13:03:13.009938,2025-08-28 12:40:13.009938,Delivered,748.25,972.2,274.12,11.45,3635.05,1629.03,224,Truck,0,0,39.646344,-105.940338,34.904296,-70.631609,Sunny
1099,132,Driver_132,New York,Atlanta,1492.01,2025-08-27 07:03:13.009972,2025-08-28 21:03:13.009972,2025-08-28 21:34:13.009972,Delivered,523.9,818.49,237.4,38.35,3041.26,1423.12,209,Truck,0,0,36.297539,-117.874031,26.888004,-89.925264,Sunny
1100,119,Driver_119,Miami,Seattle,1889.04,2025-08-27 17:03:13.010004,2025-08-30 21:03:13.010004,2025-08-30 21:14:13.010004,Delivered,533.98,1051.3,174.81,31.48,4011.21,2219.64,208,Van,0,0,40.250382,-119.382792,34.323239,-104.033921,Snow
1101,148,Driver_148,Miami,Chicago,1056.58,2025-08-26 14:03:13.010038,2025-08-31 02:03:13.010038,2025-08-31 04:30:13.010038,Delivered,476.56,410.39,252.11,98.8,1734.94,497.08,232,Truck,2,2,26.804992,-91.664392,32.227763,-111.445912,Rain
1102,121,Driver_121,Houston,Los Angeles,2384.46,2025-08-26 22:03:13.010074,2025-08-31 18:03:13.010074,2025-08-31 17:45:13.010074,Delivered,933.3,979.54,233.53,32.25,5667.66,3489.04,225,18-wheeler,1,1,38.208697,-101.518323,28.702041,-85.780243,Rain
1103,149,Driver_149,Houston,Denver,2316.56,2025-08-26 19:03:13.010141,2025-08-28 04:03:13.010141,2025-08-28 06:55:13.010141,Delivered,839.03,767.0,266.81,99.63,4371.38,2398.91,202,18-wheeler,0,0,38.400267,-72.31238,40.449572,-102.011109,Cloudy
1104,128,Driver_128,Denver,Los Angeles,231.4,2025-08-26 16:03:13.010175,2025-08-28 10:03:13.010175,2025-08-28 12:14:13.010175,Delivered,74.64,77.23,235.78,99.79,515.98,28.54,248,18-wheeler,0,0,40.128387,-92.719437,33.273349,-108.278764,Sunny
1105,113,Driver_113,Chicago,Atlanta,755.41,2025-08-29 01:03:13.010210,2025-08-30 11:03:13.010210,2025-08-30 11:01:13.010210,Delivered,317.18,341.45,241.65,67.08,1417.7,450.34,227,Van,0,0,28.530767,-107.031378,35.385899,-108.040174,Rain
1106,110,Driver_110,Denver,Houston,1784.9,2025-08-26 22:03:13.010243,2025-08-29 14:03:13.010243,2025-08-29 13:33:13.010243,Scheduled,518.24,783.33,214.21,50.25,4434.1,2868.07,225,18-wheeler,0,0,29.461457,-77.011191,27.18735,-108.601507,Rain
1107,140,Driver_140,Houston,New York,1398.16,2025-08-26 22:03:13.010279,2025-08-31 18:03:13.010279,2025-08-31 19:57:13.010279,In Transit,757.31,824.68,148.66,92.89,2909.31,1085.77,206,Truck,2,2,27.851857,-90.554422,29.016498,-71.706033,Rain
1108,108,Driver_108,New York,Seattle,567.98,2025-08-28 11:03:13.010312,2025-08-31 07:03:13.010312,2025-08-31 09:32:13.010312,Delivered,172.53,192.89,224.92,87.85,1383.9,705.71,208,Van,0,0,34.313933,-70.078992,40.708213,-100.004705,Sunny
1109,131,Driver_131,Los Angeles,Miami,603.3,2025-08-26 08:03:13.010348,2025-08-28 03:03:13.010348,2025-08-28 02:52:13.010348,Delivered,310.09,278.59,124.11,19.55,1069.32,336.98,242,Van,2,2,38.209875,-107.423154,26.816975,-102.035884,Sunny
1110,140,Driver_140,Los Angeles,Dallas,2426.68,2025-08-27 09:03:13.010381,2025-08-29 15:03:13.010381,2025-08-29 18:01:13.010381,Delivered,785.91,1174.92,231.93,61.86,5742.35,3487.73,249,Truck,0,0,25.984677,-89.243334,25.586072,-105.412142,Sunny
1111,106,Driver_106,Los Angeles,Houston,465.95,2025-08-26 15:03:13.010415,2025-08-30 15:03:13.010415,2025-08-30 14:37:13.010415,Delivered,254.87,245.25,95.41,68.85,797.31,132.93,220,18-wheeler,0,0,25.664102,-111.488892,36.354973,-70.751456,Sunny
1112,113,Driver_113,Denver,Boston,1885.18,2025-08-29 01:03:13.010449,2025-09-01 22:03:13.010449,2025-09-02 00:03:13.010449,In Transit,623.87,616.85,51.58,55.04,3427.33,2079.99,234,Truck,0,0,36.629399,-118.662867,41.99202,-81.900129,Cloudy
1113,107,Driver_107,Dallas,Houston,2372.81,2025-08-27 15:03:13.010485,2025-08-31 01:03:13.010485,2025-08-31 01:27:13.010485,Scheduled,929.64,1233.89,150.63,33.29,5248.44,2900.99,214,Truck,1,1,31.132132,-103.839063,31.011413,-97.772379,Sunny
1114,139,Driver_139,Seattle,New York,2348.8,2025-08-26 22:03:13.010520,2025-08-30 10:03:13.010520,2025-08-30 09:38:13.010520,In Transit,790.55,1223.36,175.28,26.22,3904.22,1688.81,222,18-wheeler,0,0,38.756572,-72.368604,38.586407,-97.001175,Cloudy
1115,107,Driver_107,Dallas,Denver,1295.26,2025-08-27 08:03:13.010553,2025-08-28 11:03:13.010553,2025-08-28 10:54:13.010553,Delayed,359.19,752.81,178.64,67.22,2162.16,804.3,205,Truck,0,0,26.197939,-84.6317,37.229222,-97.469024,Rain
1116,142,Driver_142,Seattle,Atlanta,1624.61,2025-08-27 13:03:13.010596,2025-08-31 04:03:13.010596,2025-08-31 04:43:13.010596,Delivered,721.05,735.79,59.54,43.53,2814.2,1254.29,208,Van,2,2,28.46081,-78.979575,36.310823,-107.354586,Sunny
1117,113,Driver_113,Dallas,Chicago,1588.2,2025-08-28 03:03:13.010641,2025-09-02 03:03:13.010641,2025-09-02 03:25:13.010641,In Transit,507.15,571.9,172.97,68.57,2477.0,1156.41,203,Van,0,0,34.960514,-101.598128,38.03332,-70.676564,Cloudy
1118,108,Driver_108,Seattle,Miami,1636.55,2025-08-27 12:03:13.010696,2025-08-31 00:03:13.010696,2025-08-31 02:17:13.010696,Delivered,750.54,827.34,251.69,89.37,4004.15,2085.21,219,Van,0,0,25.414178,-114.002635,39.50195,-82.522197,Cloudy
1119,118,Driver_118,Houston,Seattle,310.91,2025-08-29 03:03:13.010736,2025-08-30 12:03:13.010736,2025-08-30 13:42:13.010736,Delivered,129.5,103.42,114.59,55.97,675.23,271.75,224,Truck,0,0,32.502828,-95.648419,25.122772,-96.637857,Sunny
1120,136,Driver_136,Seattle,Denver,1109.81,2025-08-26 18:03:13.010769,2025-08-29 11:03:13.010769,2025-08-29 13:42:13.010769,Delivered,413.42,334.36,275.33,71.63,2247.39,1152.65,206,Truck,0,0,28.478891,-76.585276,41.879175,-71.149729,Sunny
1121,126,Driver_126,Dallas,New York,1238.06,2025-08-26 15:03:13.010802,2025-08-30 04:03:13.010802,2025-08-30 05:29:13.010802,In Transit,352.43,484.98,108.2,61.82,2729.15,1721.72,208,Van,0,0,35.680897,-113.447651,33.23158,-109.023945,Sunny
1122,125,Driver_125,Seattle,Atlanta,653.89,2025-08-28 19:03:13.010836,2025-08-30 23:03:13.010836,2025-08-30 22:46:13.010836,In Transit,250.45,232.93,276.98,33.82,1347.01,552.83,220,18-wheeler,1,1,29.201624,-99.491619,25.30843,-103.348651,Snow
1123,140,Driver_140,Boston,Houston,919.64,2025-08-26 21:03:13.010871,2025-08-30 04:03:13.010871,2025-08-30 03:34:13.010871,Scheduled,361.12,511.22,254.49,91.99,2024.33,805.51,243,Van,0,0,27.150546,-82.341677,32.589198,-77.715816,Sunny
1124,102,Driver_102,Atlanta,Houston,2113.01,2025-08-26 21:03:13.010905,2025-08-28 14:03:13.010905,2025-08-28 14:51:13.010905,Delivered,689.24,1069.69,83.87,74.08,4216.89,2300.01,201,Truck,1,1,29.167316,-87.32329,37.45292,-107.128421,Rain
1125,137,Driver_137,Houston,Miami,287.06,2025-08-27 16:03:13.010937,2025-09-01 12:03:13.010937,2025-09-01 14:06:13.010937,In Transit,116.79,167.35,79.44,90.82,606.05,151.65,238,Van,0,0,31.636669,-100.465135,32.201042,-90.450163,Cloudy
1126,144,Driver_144,Miami,Denver,1207.09,2025-08-28 06:03:13.010971,2025-09-01 23:03:13.010971,2025-09-01 22:54:13.010971,Delivered,451.28,635.83,264.33,42.05,2407.43,1013.94,218,Truck,0,0,36.318358,-96.534377,31.063359,-111.134518,Cloudy
1127,126,Driver_126,Miami,Los Angeles,1999.15,2025-08-28 10:03:13.011004,2025-08-29 13:03:13.011004,2025-08-29 14:49:13.011004,In Transit,930.2,745.24,148.36,26.35,3471.36,1621.21,240,18-wheeler,0,0,40.101644,-79.772343,32.62789,-87.718249,Rain
1128,147,Driver_147,Seattle,Miami,1705.72,2025-08-28 19:03:13.011038,2025-08-31 17:03:13.011038,2025-08-31 18:59:13.011038,Scheduled,856.43,926.33,182.85,60.63,3646.62,1620.38,219,Van,0,0,31.442068,-78.615266,29.116984,-80.905818,Rain
1129,103,Driver_103,Atlanta,Denver,2024.86,2025-08-27 09:03:13.011074,2025-08-28 23:03:13.011074,2025-08-28 23:38:13.011074,Delayed,861.48,957.97,167.74,55.79,4680.03,2637.05,225,18-wheeler,0,0,37.064405,-113.843277,32.62513,-90.655832,Snow
